url,Name,Price,Rating,제조회사,등록년월,칩셋 제조사,제품 시리즈,GPU 제조 공정,AMD 칩셋,인터페이스,권장 파워용량,전원 포트,가로(길이),부스트클럭,스트림 프로세서,메모리 종류,메모리 클럭,메모리 용량,메모리 버스,HDMI,DisplayPort,모니터 지원,,8K 지원,HDR 지원,HDCP 지원,방열판,히트파이프,팬쿨러,팬 개수,두께,제로팬(0-dB기술),백플레이트,DrMOS,LED 라이트,LED온오프스위치,측면 LED,팬 LED,VGA지지대,3x8핀 to 16핀 커넥터,적합성평가인증,안전확인인증,NVIDIA 칩셋,베이스클럭,쿠다 프로세서,HDCP 2.3,사용전력,베이퍼챔버,전원부,2x8핀 to 16핀 커넥터,OC클럭,Dual BIOS,전면 LED,PWM 커넥터,4x8핀 to 16핀 커넥터,16K 지원,후면 추가팬,4K 지원,DVI,전체 칩셋,인텔 칩셋,HDMI2.1,DP2.1,카드 크기,후면 LED,오버클럭 물리키,일반브라켓,LP브라켓,HDMI2.0,DP2.0,수냉 쿨링,수냉 장착 지원,LCD 모니터링,유통회사,멀티VGA 지원,Anti-Sag브라켓,mini DP,DP to mDP 커넥터,DP1.4,클립 온 팬,DP,USB Type-C,기가비트LAN,세로(높이),그래픽카드 구성,12K 지원,썬더볼트3,USB3.x 5Gbps,파워 구성,기타 칩셋
//img.danawa.com/prod_img/500000/264/716/img/81716264_1.jpg?shrink=130:130&_v=20250416220349,GIGABYTE 지포스 RTX 5060 Ti WINDFORCE D7 8GB 피씨디렉트,가격비교예정,N/A,GIGABYTE(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0,정격파워650W 이상,8핀 x1,208mm,2572MHz,4608개,GDDR7,28000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,40mm,○,○,,,,,,,,R-R-GBN-GV-N506TE8G인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5060 Ti,2407MHz,4608개,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/694/373/img/75373694_1.jpg?shrink=130:130&_v=20250206135225,ASUS ROG Astral 지포스 RTX 5080 OC D7 16GB 인텍앤컴퍼니,2968930원,N/A,ASUS(제조사 웹사이트 바로가기),2025년 01월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워850W 이상,16핀(12V2x6) x1,357.6mm,2760MHz,10752개,GDDR7,30000MHz,16GB,256-bit,2개,3개,최대 모니터 4개,,○,○,,○,○,○,4팬,76mm,○,○,○,○,,○,,○,○,R-R-MSQ-CG14745BS인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5080,,10752개,○,,,,,2790MHz,○,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/686/217/img/44217686_1.jpg?shrink=130:130&_v=20240327153359,GAINWARD 지포스 RTX 3050 페가수스 D6 6GB,263180원,N/A,GAINWARD(제조사 웹사이트 바로가기),2024년 03월,NVIDIA,지포스 RTX 30,8nm,,,,없음,162mm,1470MHz,2304개,GDDR6,14000MHz,6GB,96-bit,1개,1개,최대 모니터 3개,,○,,,○,,○,1팬,38mm,○,,○,,,,,,,R-R-DND-GW-R3050PGS인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 3050,1042MHz,2304개,○,,,,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/555/157/img/52157555_1.jpg?shrink=130:130&_v=20250320084705,액슬 지포스 RTX 3060 D6 12GB 에즈윈,438990원,N/A,액슬(제조사 웹사이트 바로가기),2024년 05월,NVIDIA,지포스 RTX 30,,,PCIe4.0,정격파워550W 이상,8핀 x1,230mm,1777MHz,3584개,GDDR6,15000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,○,,○,,○,2팬,42mm,,○,,,,,,,,R-R-ASW-AX306012GD6R2인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 3060,1320MHz,3584개,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/520/020/img/77020520_1.jpg?shrink=130:130&_v=20250228125830,이엠텍 지포스 RTX 5070 Ti MIRACLE WHITE D7 16GB,1750000원,N/A,이엠텍(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,348mm,2452MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,62mm,○,○,○,○,,○,,○,,R-R-EMT-EMT-N507TI인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,,,,○,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/638/630/img/27630638_1.jpg?shrink=130:130&_v=20230817135606,ASRock 라데온 RX 6650 XT 스틸레전드 화이트 OC D6 8GB 에즈윈,374000원,N/A,ASRock(제조사 웹사이트 바로가기),2023년 08월,AMD(ATi),라데온 RX 6000,,RX 6650 XT,PCIe4.0,정격파워550W 이상,8핀 x1,303mm,2669MHz,2048개,GDDR6,17500MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,,○,○,○,○,3팬,45mm,○,,○,○,,,○,,,R-R-ASR-RX6650XTSL8GO인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/779/088/img/77088779_1.jpg?shrink=130:130&_v=20250228182220,MANLI 지포스 RTX 5070 Ti Gallardo OC D7 16GB 대원씨티에스,1615000원,N/A,MANLI(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,,16핀(12V2x6) x1,359mm,2512MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,69mm,○,○,,○,,○,,,,R-R-Mll-RTX5070TI-N762인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,,300W,○,14+3페이즈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/457/806/img/47806457_1.jpg?shrink=130:130&_v=20240415151736,액슬 지포스 RTX 3050 D6 6GB 에즈윈,271990원,5.0,액슬(제조사 웹사이트 바로가기),2024년 04월,NVIDIA,지포스 RTX 30,8nm,,PCIe4.0x16(at x8),정격파워300W 이상,없음,213mm,1470MHz,2304개,GDDR6,14000MHz,6GB,96-bit,1개,1개,최대 모니터 3개,,○,,,○,,○,2팬,38mm,○,,,,,,,,,R-R-ASW-AX30506GD6인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 3050,1042MHz,2304개,○,,,,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/706/963/img/16963706_1.jpg?shrink=130:130&_v=20220502160716,갤럭시 갤라즈 GALAX 지포스 GT710 D3 2GB LP 무소음,55390원,4.1,갤럭시 갤라즈 GALAX,2022년 05월,NVIDIA,지포스 700,,,PCIe2.0x8,정격파워300W 이상,,148mm,,192개,GDDR3(DDR3),1000MHz,2GB,64-bit,1개,,최대 모니터 3개,,,,,○,,,,28mm,,,,,,,,,,R-R-GXL-GT710-A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,GT710,954MHz,192개,,최대 19W,,,,,,,,,,,○,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/581/085/img/59085581_1.jpg?shrink=130:130&_v=20240704133053,액슬 지포스 RTX 2060 SUPER D6 8GB 에즈윈,349800원,N/A,액슬(제조사 웹사이트 바로가기),2024년 07월,NVIDIA,지포스 RTX 20,12nm,,PCIe3.0x16,정격파워500W 이상,,214mm,1650MHz,2176개,GDDR6,14000MHz,8GB,256-bit,1개,1개,최대 모니터 3개,,,,○,○,○,○,2팬,45mm,,○,,,,,,,,R-R-ASW-AX2060S8GD6인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 2060 SUPER,1470MHz,2176개,,,,10+2페이즈,,,,,,,,,○,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/354/326/img/81326354_1.jpg?shrink=130:130&_v=20250416220349,GIGABYTE AORUS 지포스 RTX 5060 Ti ELITE D7 16GB 제이씨현,848990원,N/A,GIGABYTE(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0,정격파워650W 이상,8핀 x1,329mm,2722MHz,4608개,GDDR7,28000MHz,16GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,41mm,○,○,,○,,○,○,,,R-R-GBN-GV-N506TG인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5060 Ti,2407MHz,4608개,○,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/103/476/img/14476103_1.jpg?shrink=130:130&_v=20240131105846,GIGABYTE 지포스 RTX 3060 Ti GAMING OC PRO V3 D6 8GB 제이씨현,727080원,5.0,GIGABYTE(제조사 웹사이트 바로가기),2021년 06월,NVIDIA,지포스 RTX 30,8nm,,PCIe4.0x16,정격파워650W 이상,6핀 x1 + 8핀 x1,281mm,1770MHz,4864개,GDDR6,14000MHz,8GB,256-bit,2개,2개,최대 모니터 4개,,○,○,,○,○,○,3팬,40mm,○,○,,○,,○,,,,R-R-GBN-GV-N306TAE인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 3060 Ti,,4864개,○,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/677/809/img/28809677_1.jpg?shrink=130:130&_v=20231211111954,액슬 지포스 GT730 클래식 D3 2GB 에즈윈,54200원,4.0,액슬(제조사 웹사이트 바로가기),2023년 10월,NVIDIA,지포스 700,28nm,,PCIe2.0x16,정격파워300W 이상,,156mm,700MHz,96개,GDDR3(DDR3),1333MHz,2GB,128-bit,1개,,최대 모니터 2개,,,,,○,,○,1팬,20mm,,,,,,,,,,R-R-ASW-AX7302GD3인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,GT730,,96개,,,,,,,,,,,,,,1개,,,,,,,,○,○,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/154/982/img/78982154_1.jpg?shrink=130:130&_v=20250401103624,GAINWARD 지포스 RTX 5070 파이썬 III D7 12GB,982060원,N/A,GAINWARD(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16,정격파워650W 이상,16핀(12VHPWR) x1,291.9mm,2512MHz,6144개,GDDR7,28000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,41.3mm,○,○,,,,,,,,R-R-DND-GW-R5070PN인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070,2325MHz,6144개,○,250W,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/553/948/img/73948553_1.jpg?shrink=130:130&_v=20250107105239,갤럭시 GALAX 지포스 RTX 4060 WHITE OC V2 D6 8GB,502990원,1.0,갤럭시(제조사 웹사이트 바로가기),2025년 01월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워550W 이상,8핀 x1,237mm,2475MHz,3072개,GDDR6,17000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,41mm,○,○,,○,,,○,,,R-R-GXL-RTX4060인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060,1830MHz,3072개,○,115W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/808/061/img/81061808_1.jpg?shrink=130:130&_v=20250416100834,NVIDIA RTX 4000 Ada Generation D6 20GB 서린 (벌크),2141690원,N/A,NVIDIA(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,RTX,,,PCIe4.0x16,,없음,241.3mm,,6144개,GDDR6 ECC,,20GB,160-bit,,4개,최대 모니터 4개,,○,,,○,,○,블로워팬,20mm,,,,,,,,,,R-R-NVA-PG190A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4000 Ada,,6144개,,130W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/005/648/img/48648005_1.jpg?shrink=130:130&_v=20240419163048,ASRock 라데온 RX 7900 XTX Phantom Gaming OC D6 24GB 대원씨티에스,1430040원,N/A,ASRock(제조사 웹사이트 바로가기),2024년 04월,AMD(ATi),라데온 RX 7000,5nm,RX 7900 XTX,PCIe4.0x16,정격파워1000W 이상,8핀 x3,330mm,2615MHz,6144개,GDDR6,20000MHz,24GB,384-bit,1개,3개,최대 모니터 4개,,○,○,○,○,○,○,3팬,57.6mm,○,○,○,○,○,○,,,,R-R-ASR-7900XTXPG24GO인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/040/062/img/71062040_1.jpg?shrink=130:130&_v=20241112105500,COLORFUL 지포스 RTX 3050 토마호크 DUO V2 D6 6GB 피씨디렉트,264270원,N/A,COLORFUL(제조사 웹사이트 바로가기),2024년 11월,NVIDIA,지포스 RTX 30,8nm,,PCIe4.0x16,정격파워450W 이상,,242.2mm,1470MHz,2304개,GDDR6,14000MHz,6GB,96-bit,1개,1개,최대 모니터 3개,,○,,,○,○,○,2팬,39.8mm,○,○,,,,,,,,R-R-cfg-GA107B6-E11인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 3050,1042MHz,2304개,○,70W,,3+1페이즈,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/354/318/img/77318354_1.jpg?shrink=130:130&_v=20250306230129,ASRock 라데온 RX 9070 스틸레전드 OC D6 16GB 대원씨티에스,1220000원,N/A,ASRock(제조사 웹사이트 바로가기),2025년 03월,AMD(ATi),라데온 RX 9000,4nm,RX 9070,PCIe5.0x16,정격파워700W 이상,8핀 x2,298mm,2700MHz,3584개,GDDR6,20000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,○,○,○,○,3팬,58mm,○,○,○,○,○,○,○,,,R-R-ASR-RX9070SL16GO인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/956/775/img/68775956_1.jpg?shrink=130:130&_v=20241022131254,MANLI 지포스 RTX 4060 Ti Polar Fox D6 8GB TWIN FAN White 대원씨티에스,646360원,N/A,MANLI(제조사 웹사이트 바로가기),2024년 10월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),,8핀 x1,251mm,2535MHz,4352개,GDDR6,18000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,43mm,○,○,,,,,,,,R-R-Mll-RTX4060TI-M인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,2310MHz,4352개,,165W,,5+2페이즈,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/283/184/img/75184283_1.jpg?shrink=130:130&_v=20250212135222,GIGABYTE 지포스 RTX 5090 WINDFORCE OC D7 32GB 제이씨현,4878990원,N/A,GIGABYTE(제조사 웹사이트 바로가기),2025년 01월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워1000W 이상,16핀(12V2x6) x1,342mm,2467MHz,21760개,GDDR7,28000MHz,32GB,512-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,65mm,○,○,,,,,,○,,R-R-GBN-GV-N5090A인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5090,,21760개,○,,○,,,,○,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/857/319/img/77319857_1.jpg?shrink=130:130&_v=20250410130642,갤럭시 GALAZ 지포스 RTX 5070 BLACK OC D7 12GB,1038990원,N/A,갤럭시(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16,정격파워650W 이상,16핀(12V2x6) x1,240mm,2527MHz,6144개,GDDR7,28000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,2팬,39.6mm,○,○,,,○,,,,,R-R-GXL-RTX5070인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070,2325MHz,6144개,○,250W,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/773/961/img/77961773_1.jpg?shrink=130:130&_v=20250314103952,갤럭시 GALAZ 지포스 RTX 5070 Ti EX GAMER WHITE OC D7 16GB,1569990원,N/A,갤럭시(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,322mm,2497MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,52mm,○,○,,○,,○,○,○,○,R-R-GXL-RTX5070TI인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,300W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/764/274/img/20274764_1.jpg?shrink=130:130&_v=20241206135248,이엠텍 지포스 RTX 4060 Ti STORM X Dual OC D6 8GB,809990원,4.8,이엠텍(제조사 웹사이트 바로가기),2023년 05월,NVIDIA,지포스 RTX 40,4nm,,PCIe4.0x16(at x8),정격파워650W 이상,8핀 x1,249.9mm,2685MHz,4352개,GDDR6,18000MHz,8GB,128-bit,1개,3개,최대 모니터 4개,,○,○,,○,,○,2팬,40.1mm,○,○,○,○,,○,,,,R-R-EMT-PT-N406TI인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 4060 Ti,2310MHz,4352개,○,160W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/255/536/img/75536255_1.jpg?shrink=130:130&_v=20250204125938,COLORFUL iGame 지포스 RTX 5080 ULTRA OC White D7 16GB 피씨디렉트,1979980원,N/A,COLORFUL(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워850W 이상,16핀(12V2x6) x1,331mm,2617MHz,10752개,GDDR7,30000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,59.7mm,○,○,,,,,,,,R-R-cfg-GB203HWC-G31인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5080,2295MHz,10752개,○,380W,○,10+4+3페이즈,,2655MHz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/897/179/img/78179897_1.jpg?shrink=130:130&_v=20250318170826,COLORFUL iGame 지포스 RTX 5070 ULTRA OC White D7 12GB 웨이코스,988740원,N/A,COLORFUL(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16,정격파워650W 이상,16핀(12V2x6) x1,300.5mm,2512MHz,6144개,GDDR7,28000MHz,12GB,192-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,50mm,○,○,,○,,○,,,,R-R-cfg-GB205BW8-G11인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070,2325MHz,6144개,○,260W,,,○,2557MHz,,,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/603/742/img/49742603_1.jpg?shrink=130:130&_v=20240723110529,SPARKLE Arc A310 ECO D6 4GB,147690원,N/A,SPARKLE(제조사 웹사이트 바로가기),2024년 04월,Intel,Arc A,,,PCIe4.0x16(at x8),,,156mm,1000MHz,,GDDR6,15500MHz,4GB,64-bit,1개,2개,최대 모니터 3개,,○,○,○,○,,○,,15mm,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,Arc A310,ARC A310,,,일반,,,○,○,○,,,,,,,,○,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/368/574/img/20574368_1.jpg?shrink=130:130&_v=20230703092636,COLORFUL 지포스 RTX 4060 Ti 토마호크 DUO D6 8GB,642000원,4.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/591/742/img/49742591_1.jpg?shrink=130:130&_v=20240723110548,SPARKLE Arc A380 GENIE D6 6GB,174830원,N/A,SPARKLE(제조사 웹사이트 바로가기),2024년 04월,Intel,Arc A,,,PCIe4.0x16(at x8),,,145mm,2000MHz,,GDDR6,15500MHz,6GB,96-bit,1개,2개,최대 모니터 3개,,○,○,○,○,,○,,35mm,,,,,,,,,,상세설명 / 판매 사이트 문의인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,,,,,,,,,Arc A380,ARC A380,,,일반,,,○,○,○,,,,,,,,○,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/360/896/img/27896360_1.jpg?shrink=130:130&_v=20230830170203,ASUS 지포스 GT730 4H SL D5 2GB,146620원,5.0,ASUS(제조사 웹사이트 바로가기),2023년 08월,NVIDIA,지포스 700,,,,정격파워300W 이상,,148mm,927MHz,384개,GDDR5,5010MHz,2GB,64-bit,4개,,최대 모니터 4개,,,,○,○,,,무팬,18mm,,,,,,,,,,R-R-MSQ-C2131GI인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,GT730,,384개,,,,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/542/578/img/79578542_1.jpg?shrink=130:130&_v=20250410162845,갤럭시 GALAZ 지포스 RTX 5080 EX GAMER WHITE OC D7 16GB,2139990원,N/A,갤럭시(제조사 웹사이트 바로가기),2025년 04월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워850W 이상,16핀(12V2x6) x1,322mm,2670MHz,10752개,GDDR7,30000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,,,○,○,○,3팬,52mm,○,○,,○,,○,○,○,○,R-R-GXL-RTX5080인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5080,2295MHz,10752개,○,360W,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/113/379/img/77379113_1.jpg?shrink=130:130&_v=20250306104215,COLORFUL 지포스 RTX 5070 Ti 토마호크 EX D7 16GB 피씨디렉트,1510720원,5.0,COLORFUL(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 50,,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,330.6mm,2452MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,60mm,○,○,,○,,○,,○,,R-R-cfg-GB203HWC-G31인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,300W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/997/288/img/49288997_1.jpg?shrink=130:130&_v=20240423094157,COLORFUL 지포스 RTX 3050 토마호크 DUO D6 6GB 피씨디렉트,270880원,N/A,COLORFUL(제조사 웹사이트 바로가기),2024년 04월,NVIDIA,지포스 RTX 30,8nm,,PCIe4.0x16,정격파워500W 이상,,242.2mm,1470MHz,2304개,GDDR6,14000MHz,6GB,96-bit,1개,1개,최대 모니터 3개,,○,,,○,○,○,2팬,39.8mm,○,○,,,,,,,,R-R-cfg-GA107B4-E10인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 3050,1042MHz,2304개,○,70W,,3+1페이즈,,,,,,,,,,1개,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/200/841/img/47841200_1.jpg?shrink=130:130&_v=20250224091132,PowerColor 라데온 RX 7800 XT Hellhound Sakura Limited Edition D6 16GB 대원씨티에스,847190원,N/A,PowerColor(제조사 웹사이트 바로가기),2024년 04월,AMD(ATi),라데온 RX 7000,5nm,RX 7800 XT,PCIe4.0,정격파워700W 이상,8핀 x2,322mm,2520MHz,3840개,GDDR6,19500MHz,16GB,256-bit,1개,3개,최대 모니터 3개,,○,,,○,○,○,3팬,50mm,○,○,○,○,,,○,○,,R-R-TUG-RX7800XT16GLOC인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,,,,,,,,,,○,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/743/961/img/77961743_1.jpg?shrink=130:130&_v=20250314103657,갤럭시 GALAZ 지포스 RTX 5070 Ti EX GAMER BLACK OC D7 16GB,1546990원,N/A,갤럭시(제조사 웹사이트 바로가기),2025년 03월,NVIDIA,지포스 RTX 50,4nm,,PCIe5.0x16,정격파워750W 이상,16핀(12V2x6) x1,322mm,2497MHz,8960개,GDDR7,28000MHz,16GB,256-bit,1개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,52mm,○,○,,○,,○,○,○,○,R-R-GXL-RTX5070TI인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5070 Ti,2295MHz,8960개,○,300W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
//img.danawa.com/prod_img/500000/142/462/img/76462142_1.jpg?shrink=130:130&_v=20250220093737,COLORFUL iGame 지포스 RTX 5080 Vulcan OC D7 16GB 웨이코스,2324840원,N/A,COLORFUL(제조사 웹사이트 바로가기),2025년 02월,NVIDIA,지포스 RTX 50,TSMC 4nm,,PCIe5.0x16,정격파워850W 이상,16핀(12V2x6) x1,360mm,2617MHz,10752개,GDDR7,30000MHz,16GB,256-bit,2개,3개,최대 모니터 4개,,○,○,,○,○,○,3팬,71mm,○,○,,○,,○,,○,○,R-R-cfg-GB203HWC-G21인증번호 확인,상세설명 / 판매 사이트 문의인증번호 확인,RTX 5080,2295MHz,10752개,○,400W,○,14+4+3페이즈,,2685MHz,,,,,,,,,,,,,,○,○,,,,,,,○,,,,,,,,,,,,,,,,,
